-234.578,0, 0
-249.368,0, 0
-257.549,0, 0
-257.129,0, 0
-247.154,0, 0
-228.986,0, 0
-205.513,0, 0
-179.418,0, 0
-151.673,0, 0
-122.084,0, 0
-90.455,0, 0
-57.7464,0, 0
-25.9468,0, 0
3.07027,0, 0
28.6504,0, 0
51.7348,0, 0
73.5037,0, 0
94.3657,0, 0
113.376,0, 0
129.114,0, 0
140.597,0, 0
148.263,0, 0
153.43,0, 0
157.428,0, 0
160.167,0, 0
160.186,0, 0
155.335,0, 0
144.206,0, 0
126.953,0, 0
105.141,0, 0
80.5863,0, 0
53.9605,0, 0
24.443,0, 0
-9.44319,0, 0
-48.0354,0, 0
-89.7931,0, 0
-131.616,0, 0
-170.862,0, 0
-206.637,0, 0
-240.312,0, 0
-273.586,0, 0
-306.823,0, 0
-337.904,0, 0
-363.558,0, 0
-381.266,0, 0
-391.02,0, 0
-394.796,0, 0
-394.593,0, 0
-390.375,0, 0
-380.259,0, 0
-362.162,0, 0
-335.818,0, 0
-303.397,0, 0
-268.089,0, 0
-232.102,0, 0
-195.473,0, 0
-157.403,0, 0
-117.8,0, 0
-78.4309,0, 0
-42.0697,0, 0
-11.0181,0, 0
14.5254,0, 0
36.039,0, 0
55.3004,0, 0
72.5494,0, 0
86.6124,0, 0
96.0253,0, 0
100.551,0, 0
101.62,0, 0
101.357,0, 0
100.813,0, 0
99.1551,0, 0
94.3397,0, 0
84.7572,0, 0
70.3353,0, 0
52.3246,0, 0
32.2642,0, 0
10.7228,0, 0
-12.9557,0, 0
-40.0634,0, 0
-71.0507,0, 0
-104.872,0, 0
-139.173,0, 0
-171.596,0, 0
-200.894,0, 0
-227.431,0, 0
-252.248,0, 0
-275.688,0, 0
-296.034,0, 0
-310.334,0, 0
-315.775,0, 0
-311.409,0, 0
-298.369,0, 0
-278.914,0, 0
-254.701,0, 0
-225.993,0, 0
-192.258,0, 0
-153.937,0, 0
-113.361,0, 0
-74.1764,0, 0
-39.4482,0, 0
-9.89933,0, 0
15.9441,0, 0
40.2465,0, 0
63.9933,0, 0
86.5454,0, 0
106.693,0, 0
124.199,0, 0
140.145,0, 0
155.854,0, 0
171.225,0, 0
184.361,0, 0
192.26,0, 0
192.351,0, 0
183.768,0, 0
167.443,0, 0
145.206,0, 0
118.466,0, 0
87.9092,0, 0
53.8802,0, 0
17.5729,0, 0
-18.4964,0, 0
-50.8998,0, 0
-77.128,0, 0
-96.592,0, 0
-110.695,0, 0
-120.969,0, 0
-127.831,0, 0
-129.674,0, 0
-124.398,0, 0
-110.839,0, 0
-90.0943,0, 0
-64.6283,0, 0
-36.8964,0, 0
-7.90847,0, 0
22.4588,0, 0
54.5513,0, 0
87.48,0, 0
118.894,0, 0
146.111,0, 0
167.822,0, 0
185.016,0, 0
199.918,0, 0
214.524,0, 0
229.198,0, 0
242.897,0, 0
254.194,0, 0
262.853,0, 0
269.76,0, 0
276.122,0, 0
281.884,0, 0
285.532,0, 0
284.573,0, 0
277.26,0, 0
263.459,0, 0
244.778,0, 0
223.082,0, 0
199.256,0, 0
172.5,0, 0
141.668,0, 0
106.592,0, 0
69.0923,0, 0
31.7759,0, 0
-3.49042,0, 0
-36.9877,0, 0
-70.53,0, 0
-105.79,0, 0
-142.253,0, 0
-177.339,0, 0
-207.86,0, 0
-232.217,0, 0
-251.063,0, 0
-265.868,0, 0
-277.008,0, 0
-243.823,0, 0
-241.498,0, 0
-228.77,0, 0
-206.744,0, 0
-178.546,0, 0
-147.322,0, 0
-114.039,0, 0
-78.0393,0, 0
-38.6009,0, 0
3.10739,0, 0
44.1944,0, 0
81.7087,0, 0
114.617,0, 0
144.064,0, 0
172.002,0, 0
199.258,0, 0
224.896,0, 0
247.059,0, 0
264.522,0, 0
277.801,0, 0
288.501,0, 0
298.011,0, 0
306.198,0, 0
311.604,0, 0
312.446,0, 0
307.849,0, 0
298.274,0, 0
284.892,0, 0
268.261,0, 0
247.843,0, 0
222.181,0, 0
190.29,0, 0
152.53,0, 0
110.872,0, 0
67.6529,0, 0
24.3221,0, 0
-19.4426,0, 0
-64.5468,0, 0
-111.256,0, 0
-157.754,0, 0
-201.16,0, 0
-239.014,0, 0
-270.906,0, 0
-297.844,0, 0
-320.865,0, 0
-339.152,0, 0
-350.487,0, 0
-352.813,0, 0
-346.044,0, 0
-331.984,0, 0
-312.665,0, 0
-288.803,0, 0
-259.641,0, 0
-224.494,0, 0
-184.345,0, 0
-142.216,0, 0
-101.328,0, 0
-63.5225,0, 0
-28.5322,0, 0
4.63028,0, 0
36.2368,0, 0
65.1969,0, 0
90.1228,0, 0
110.669,0, 0
128.255,0, 0
144.923,0, 0
161.874,0, 0
178.52,0, 0
193.16,0, 0
204.36,0, 0
212.003,0, 0
217.338,0, 0
221.979,0, 0
226.508,0, 0
229.944,0, 0
230.23,0, 0
225.788,0, 0
216.282,0, 0
202.789,0, 0
186.629,0, 0
168.198,0, 0
146.245,0, 0
119.071,0, 0
85.9861,0, 0
48.6766,0, 0
10.3609,0, 0
-25.6317,0, 0
-57.5442,0, 0
-85.5325,0, 0
-110.168,0, 0
-130.537,0, 0
-143.816,0, 0
-146.935,0, 0
-138.797,0, 0
-121.462,0, 0
-98.7589,0, 0
-74.1028,0, 0
-48.3628,0, 0
-20.9466,0, 0
8.4336,0, 0
38.1819,0, 0
65.7867,0, 0
89.3237,0, 0
109.145,0, 0
127.092,0, 0
144.957,0, 0
162.708,0, 0
178.88,0, 0
191.821,0, 0
201.137,0, 0
207.782,0, 0
213.185,0, 0
217.785,0, 0
220.702,0, 0
220.408,0, 0
216.032,0, 0
208.129,0, 0
198.217,0, 0
187.383,0, 0
175.083,0, 0
159.315,0, 0
138.296,0, 0
111.863,0, 0
81.8032,0, 0
50.4111,0, 0
18.5591,0, 0
-15.2032,0, 0
-52.9081,0, 0
-95.1285,0, 0
-139.704,0, 0
-183.176,0, 0
-222.774,0, 0
-258.175,0, 0
-290.625,0, 0
-321.006,0, 0
-347.87,0, 0
-368.41,0, 0
-380.266,0, 0
-383.53,0, 0
-380.296,0, 0
-372.946,0, 0
-362.024,0, 0
-346.278,0, 0
-324.053,0, 0
-295.379,0, 0
-262.53,0, 0
-228.525,0, 0
-195.098,0, 0
-161.932,0, 0
-127.74,0, 0
-92.1467,0, 0
-56.6474,0, 0
-23.7542,0, 0
4.89864,0, 0
29.856,0, 0
52.9963,0, 0
75.6824,0, 0
97.56,0, 0
116.852,0, 0
131.956,0, 0
142.934,0, 0
151.302,0, 0
158.566,0, 0
164.591,0, 0
167.436,0, 0
164.561,0, 0
154.544,0, 0
138.011,0, 0
117.028,0, 0
93.297,0, 0
66.9571,0, 0
36.5706,0, 0
1.02583,0, 0
-39.0731,0, 0
-80.902,0, 0
-121.246,0, 0
-158.421,0, 0
-193.514,0, 0
-228.537,0, 0
-264.356,0, 0
-298.908,0, 0
-328.726,0, 0
-351.097,0, 0
-366.16,0, 0
-376.135,0, 0
-383.087,0, 0
-386.646,0, 0
-384.58,0, 0
-374.774,0, 0
-357.395,0, 0
-335.049,0, 0
-310.556,0, 0
-284.978,0, 0
-257.018,0, 0
-225.116,0, 0
-189.296,0, 0
-152.057,0, 0
-116.646,0, 0
-85.2632,0, 0
-57.3351,0, 0
-30.9387,0, 0
-4.34304,0, 0
22.2379,0, 0
47.3087,0, 0
69.2601,0, 0
88.0772,0, 0
105.106,0, 0
122.129,0, 0
139.508,0, 0
156.078,0, 0
169.821,0, 0
179.483,0, 0
185.129,0, 0
187.758,0, 0
187.774,0, 0
184.081,0, 0
174.269,0, 0
156.295,0, 0
129.695,0, 0
96.0726,0, 0
58.1013,0, 0
18.1964,0, 0
-22.3019,0, 0
-62.578,0, 0
-100.902,0, 0
-134.055,0, 0
-158.291,0, 0
-171.141,0, 0
-172.693,0, 0
-165.603,0, 0
-153.004,0, 0
-136.733,0, 0
-116.635,0, 0
-92.3017,0, 0
-64.4821,0, 0
-35.5733,0, 0
-8.27997,0, 0
15.8127,0, 0
37.3339,0, 0
57.8641,0, 0
78.449,0, 0
98.4362,0, 0
116.099,0, 0
129.886,0, 0
139.485,0, 0
145.719,0, 0
149.555,0, 0
150.87,0, 0
148.216,0, 0
139.921,0, 0
125.376,0, 0
105.84,0, 0
83.6062,0, 0
60.7576,0, 0
38.1304,0, 0
15.5587,0, 0
-6.8137,0, 0
-27.4735,0, 0
-43.9378,0, 0
-54.2723,0, 0
-58.1616,0, 0
-57.0572,0, 0
-52.6727,0, 0
-45.7927,0, 0
-35.5418,0, 0
-20.8661,0, 0
-1.69619,0, 0
20.3446,0, 0
43.1616,0, 0
65.1987,0, 0
86.5474,0, 0
107.973,0, 0
129.941,0, 0
151.557,0, 0
187.595,0, 0
220.965,0, 0
251.009,0, 0
277.825,0, 0
301.31,0, 0
320.03,0, 0
331.413,0, 0
333.133,0, 0
324.559,0, 0
307.209,0, 0
283.49,0, 0
255.01,0, 0
221.658,0, 0
182.245,0, 0
136.376,0, 0
85.7409,0, 0
33.6028,0, 0
-17.1935,0, 0
-65.8474,0, 0
-113.694,0, 0
-162.154,0, 0
-210.731,0, 0
-256.336,0, 0
-295.164,0, 0
-325.107,0, 0
-347.011,0, 0
12.5401,0, 0
-1.37541,0, 0
-10.2685,0, 0
-11.554,0, 0
-3.28553,0, 0
13.9433,0, 0
